start,start.date.local,start.time.local,study.code,aggregation.seconds,group.name,cage.name,animals.cage.quantity,light.cycle,movement.mean.per_cage.cm_s.hour,wheel_occupancy.mean.per_cage.s.hour,food_occupancy.mean.per_cage.s.hour,water_occupancy.mean.per_cage.s.hour
2024-06-08 18:00:00+00:00,2024-06-08,13:00:00,GEN3Bridge,3600,Vehicle,B1,3,Light,1.7443806037158487,0.0,0.0,0.03612658927584301
2024-06-08 18:00:00+00:00,2024-06-08,13:00:00,GEN3Bridge,3600,Vehicle,C2,3,Light,4.264008441077735,0.0,0.0,0.4663287728026534
2024-06-08 18:00:00+00:00,2024-06-08,13:00:00,GEN3Bridge,3600,Vehicle,C3,3,Light,1.3008132794387293,0.0,0.0,0.01337534549474848
2024-06-08 18:00:00+00:00,2024-06-08,13:00:00,GEN3Bridge,3600,Caffeine 16 mpk,C1,3,Light,4.624515403848143,0.0,0.0,0.18542067440574903
2024-06-08 18:00:00+00:00,2024-06-08,13:00:00,GEN3Bridge,3600,Caffeine 16 mpk,A2,3,Light,1.8489771443663636,0.0,0.0,0.3518135710337203
2024-06-08 18:00:00+00:00,2024-06-08,13:00:00,GEN3Bridge,3600,Caffeine 16 mpk,A3,3,Light,3.6667222252624687,0.0,0.0,0.5762603648424544
2024-06-08 18:00:00+00:00,2024-06-08,13:00:00,GEN3Bridge,3600,Caffeine 16 mpk,B3,3,Light,3.4527514552199583,0.0,0.0,0.7996334991708126
2024-06-08 19:00:00+00:00,2024-06-08,14:00:00,GEN3Bridge,3600,Vehicle,A1,3,Light,1.8152684433182913,0.0,0.0,0.3153489496959646
2024-06-08 19:00:00+00:00,2024-06-08,14:00:00,GEN3Bridge,3600,Vehicle,B1,3,Light,2.7610506576026714,0.0,0.0,0.12932172470978442
2024-06-08 19:00:00+00:00,2024-06-08,14:00:00,GEN3Bridge,3600,Vehicle,C2,3,Light,2.747121595491435,0.0,0.0,0.4661915422885572
2024-06-08 19:00:00+00:00,2024-06-08,14:00:00,GEN3Bridge,3600,Vehicle,C3,3,Light,2.9230756748146756,0.0,0.0,0.2473249032614704
2024-06-08 19:00:00+00:00,2024-06-08,14:00:00,GEN3Bridge,3600,Caffeine 16 mpk,C1,3,Light,3.418226830662892,0.0,0.0,0.19630182421227196
2024-06-08 19:00:00+00:00,2024-06-08,14:00:00,GEN3Bridge,3600,Caffeine 16 mpk,A2,3,Light,6.344692955597788,0.0,0.0,0.6429872857932559
2024-06-08 19:00:00+00:00,2024-06-08,14:00:00,GEN3Bridge,3600,Caffeine 16 mpk,A3,3,Light,4.999191028377677,0.0,0.0,0.8215876174682144
2024-06-08 19:00:00+00:00,2024-06-08,14:00:00,GEN3Bridge,3600,Caffeine 16 mpk,B3,3,Light,3.2919170112502423,0.0,0.0,0.8593261470425649
2024-06-08 20:00:00+00:00,2024-06-08,15:00:00,GEN3Bridge,3600,Vehicle,A1,3,Light,3.4126845746176624,0.0,0.0,0.38357504145936977
2024-06-08 20:00:00+00:00,2024-06-08,15:00:00,GEN3Bridge,3600,Vehicle,B1,3,Light,2.080543138798823,0.0,0.0,0.017949004975124378
2024-06-08 20:00:00+00:00,2024-06-08,15:00:00,GEN3Bridge,3600,Vehicle,C2,3,Light,3.1977828339112615,0.0,0.0,0.5302871752349364
2024-06-08 20:00:00+00:00,2024-06-08,15:00:00,GEN3Bridge,3600,Vehicle,C3,3,Light,3.1981810395365944,0.0,0.0,0.14591196793808733
2024-06-08 20:00:00+00:00,2024-06-08,15:00:00,GEN3Bridge,3600,Caffeine 16 mpk,C1,3,Light,1.0154860731392026,0.0,0.0,0.028934355997788833
2024-06-08 20:00:00+00:00,2024-06-08,15:00:00,GEN3Bridge,3600,Caffeine 16 mpk,A2,3,Light,11.768409321499785,0.0,0.0,1.0452627142067439
2024-06-08 20:00:00+00:00,2024-06-08,15:00:00,GEN3Bridge,3600,Caffeine 16 mpk,A3,3,Light,4.72122295430929,0.0,0.0,0.5189139027086788
2024-06-08 20:00:00+00:00,2024-06-08,15:00:00,GEN3Bridge,3600,Caffeine 16 mpk,B3,3,Light,3.2457201391138732,0.0,0.0,0.8575631564400221
2024-06-08 21:00:00+00:00,2024-06-08,16:00:00,GEN3Bridge,3600,Vehicle,A1,3,Light,1.9238866105746646,0.0,0.0,0.09904201216141514
2024-06-08 21:00:00+00:00,2024-06-08,16:00:00,GEN3Bridge,3600,Vehicle,B1,3,Light,3.4143187975850635,0.0,0.0,0.1663749309010503
2024-06-08 21:00:00+00:00,2024-06-08,16:00:00,GEN3Bridge,3600,Vehicle,C2,3,Light,4.997504094728957,0.0,0.0,0.5314843836373687
2024-06-08 21:00:00+00:00,2024-06-08,16:00:00,GEN3Bridge,3600,Vehicle,C3,3,Light,4.173692995286447,0.0,0.0,0.2515541735765616
2024-06-08 21:00:00+00:00,2024-06-08,16:00:00,GEN3Bridge,3600,Caffeine 16 mpk,C1,3,Light,1.7256347606142255,0.0,0.0,0.0800514096185738
2024-06-08 21:00:00+00:00,2024-06-08,16:00:00,GEN3Bridge,3600,Caffeine 16 mpk,A2,3,Light,8.078377543436178,0.0,0.0,0.5249144555002764
2024-06-08 21:00:00+00:00,2024-06-08,16:00:00,GEN3Bridge,3600,Caffeine 16 mpk,A3,3,Light,4.428326861719406,0.0,0.0,0.6857197346600331
2024-06-08 21:00:00+00:00,2024-06-08,16:00:00,GEN3Bridge,3600,Caffeine 16 mpk,B3,3,Light,4.177388691317719,0.0,0.0,0.8719014648977336
2024-06-08 22:00:00+00:00,2024-06-08,17:00:00,GEN3Bridge,3600,Vehicle,A1,3,Light,4.159922421893801,0.0,0.0,0.28109853510226646
2024-06-08 22:00:00+00:00,2024-06-08,17:00:00,GEN3Bridge,3600,Vehicle,B1,3,Light,4.161745526093315,0.0,0.0,0.23316832504145937
2024-06-08 22:00:00+00:00,2024-06-08,17:00:00,GEN3Bridge,3600,Vehicle,C2,3,Light,3.8410081336178203,0.0,0.0,0.46686028192371476
2024-06-08 22:00:00+00:00,2024-06-08,17:00:00,GEN3Bridge,3600,Vehicle,C3,3,Light,2.9261910892092406,0.0,0.0,0.05522622996130459
2024-06-08 22:00:00+00:00,2024-06-08,17:00:00,GEN3Bridge,3600,Caffeine 16 mpk,C1,3,Light,4.133518946860199,0.0,0.0,0.3794810668877833
2024-06-08 22:00:00+00:00,2024-06-08,17:00:00,GEN3Bridge,3600,Caffeine 16 mpk,A2,3,Light,5.8396945845266535,0.0,0.0,0.41631108347153123
2024-06-08 22:00:00+00:00,2024-06-08,17:00:00,GEN3Bridge,3600,Caffeine 16 mpk,A3,3,Light,5.056271191011039,0.0,0.0,0.47762037037037036
2024-06-08 22:00:00+00:00,2024-06-08,17:00:00,GEN3Bridge,3600,Caffeine 16 mpk,B3,3,Light,2.343787105699927,0.0,0.0,0.425441818684356
2024-06-08 23:00:00+00:00,2024-06-08,18:00:00,GEN3Bridge,3600,Vehicle,A1,3,Dark,4.6151316451953885,0.0,0.0,0.3897705914870094
2024-06-08 23:00:00+00:00,2024-06-08,18:00:00,GEN3Bridge,3600,Vehicle,B1,3,Dark,6.90976658239091,0.0,0.0,0.5058729961304589
2024-06-08 23:00:00+00:00,2024-06-08,18:00:00,GEN3Bridge,3600,Vehicle,C2,3,Dark,4.469832039831318,0.0,0.0,0.5841144278606965
2024-06-08 23:00:00+00:00,2024-06-08,18:00:00,GEN3Bridge,3600,Vehicle,C3,3,Dark,7.506744737687006,0.0,0.0,0.7253481205085682
2024-06-08 23:00:00+00:00,2024-06-08,18:00:00,GEN3Bridge,3600,Caffeine 16 mpk,C1,3,Dark,7.67090929384579,0.0,0.0,0.6093412106135987
2024-06-08 23:00:00+00:00,2024-06-08,18:00:00,GEN3Bridge,3600,Caffeine 16 mpk,A2,3,Dark,16.901884957165542,0.0,0.0,1.1675257048092869
2024-06-08 23:00:00+00:00,2024-06-08,18:00:00,GEN3Bridge,3600,Caffeine 16 mpk,A3,3,Dark,4.912156817258121,0.0,0.0,0.5402515201768933
2024-06-08 23:00:00+00:00,2024-06-08,18:00:00,GEN3Bridge,3600,Caffeine 16 mpk,B3,3,Dark,6.423795153913432,0.0,0.0,1.0292381149806522
2024-06-09 00:00:00+00:00,2024-06-08,19:00:00,GEN3Bridge,3600,Vehicle,A1,3,Dark,4.984684633977223,0.0,0.0,0.6042317578772803
2024-06-09 00:00:00+00:00,2024-06-08,19:00:00,GEN3Bridge,3600,Vehicle,B1,3,Dark,6.999652595010429,0.0,0.0,0.6908725815367606
2024-06-09 00:00:00+00:00,2024-06-08,19:00:00,GEN3Bridge,3600,Vehicle,C2,3,Dark,6.041517043782212,0.0,0.0,0.7806199557766722
2024-06-09 00:00:00+00:00,2024-06-08,19:00:00,GEN3Bridge,3600,Vehicle,C3,3,Dark,7.149655390191927,0.0,0.0,0.756159756771697
2024-06-09 00:00:00+00:00,2024-06-08,19:00:00,GEN3Bridge,3600,Caffeine 16 mpk,C1,3,Dark,7.0315594951011136,0.0,0.0,0.49342564953012713
2024-06-09 00:00:00+00:00,2024-06-08,19:00:00,GEN3Bridge,3600,Caffeine 16 mpk,A2,3,Dark,8.564969966340895,0.0,0.0,0.8419347705914869
2024-06-09 00:00:00+00:00,2024-06-08,19:00:00,GEN3Bridge,3600,Caffeine 16 mpk,A3,3,Dark,6.894460703084084,0.0,0.0,0.9294177722498618
2024-06-09 00:00:00+00:00,2024-06-08,19:00:00,GEN3Bridge,3600,Caffeine 16 mpk,B3,3,Dark,7.0234622596138925,0.0,0.0,0.9074344941956882
2024-06-09 01:00:00+00:00,2024-06-08,20:00:00,GEN3Bridge,3600,Vehicle,A1,3,Dark,5.758537742085954,0.0,0.0,0.6950432559425097
2024-06-09 01:00:00+00:00,2024-06-08,20:00:00,GEN3Bridge,3600,Vehicle,B1,3,Dark,5.850338951307145,0.0,0.0,0.4818258706467662
2024-06-09 01:00:00+00:00,2024-06-08,20:00:00,GEN3Bridge,3600,Vehicle,C2,3,Dark,5.501055317049008,0.0,0.0,0.5458224156992814
2024-06-09 01:00:00+00:00,2024-06-08,20:00:00,GEN3Bridge,3600,Vehicle,C3,3,Dark,4.813540282877076,0.0,0.0,0.6009664179104478
2024-06-09 01:00:00+00:00,2024-06-08,20:00:00,GEN3Bridge,3600,Caffeine 16 mpk,C1,3,Dark,7.374734137183296,0.0,0.0,0.6166224433388612
2024-06-09 01:00:00+00:00,2024-06-08,20:00:00,GEN3Bridge,3600,Caffeine 16 mpk,A2,3,Dark,6.121642228789384,0.0,0.0,0.9588291873963516
2024-06-09 01:00:00+00:00,2024-06-08,20:00:00,GEN3Bridge,3600,Caffeine 16 mpk,A3,3,Dark,6.687771654526962,0.0,0.0,1.0949383637368713
2024-06-09 01:00:00+00:00,2024-06-08,20:00:00,GEN3Bridge,3600,Caffeine 16 mpk,B3,3,Dark,4.525563204161491,0.0,0.0,0.6166058595909342
2024-06-09 02:00:00+00:00,2024-06-08,21:00:00,GEN3Bridge,3600,Vehicle,A1,3,Dark,5.775183702338104,0.0,0.0,0.7524013266998342
2024-06-09 02:00:00+00:00,2024-06-08,21:00:00,GEN3Bridge,3600,Vehicle,B1,3,Dark,3.5554022815551916,0.0,0.0,0.15750290215588722
2024-06-09 02:00:00+00:00,2024-06-08,21:00:00,GEN3Bridge,3600,Vehicle,C2,3,Dark,5.659544337343048,0.0,0.0,0.6105281923714759
2024-06-09 02:00:00+00:00,2024-06-08,21:00:00,GEN3Bridge,3600,Vehicle,C3,3,Dark,6.650156571486112,0.0,0.0,0.6525292979546711
2024-06-09 02:00:00+00:00,2024-06-08,21:00:00,GEN3Bridge,3600,Caffeine 16 mpk,C1,3,Dark,6.7254392996216215,0.0,0.0,0.5353178551686014
2024-06-09 02:00:00+00:00,2024-06-08,21:00:00,GEN3Bridge,3600,Caffeine 16 mpk,A2,3,Dark,7.00026221200623,0.0,0.0,0.467722498618021
2024-06-09 02:00:00+00:00,2024-06-08,21:00:00,GEN3Bridge,3600,Caffeine 16 mpk,A3,3,Dark,4.644498101929845,0.0,0.0,0.3914930901050304
2024-06-09 02:00:00+00:00,2024-06-08,21:00:00,GEN3Bridge,3600,Caffeine 16 mpk,B3,3,Dark,4.44814622497977,0.0,0.0,0.6028148148148148
2024-06-09 03:00:00+00:00,2024-06-08,22:00:00,GEN3Bridge,3600,Vehicle,A1,3,Dark,3.6559309845906136,0.0,0.0,0.40708858485351024
2024-06-09 03:00:00+00:00,2024-06-08,22:00:00,GEN3Bridge,3600,Vehicle,B1,3,Dark,4.56120899397903,0.0,0.0,0.344996130458817
2024-06-09 03:00:00+00:00,2024-06-08,22:00:00,GEN3Bridge,3600,Vehicle,C2,3,Dark,4.890353726835951,0.0,0.0,0.6356430348258706
2024-06-09 03:00:00+00:00,2024-06-08,22:00:00,GEN3Bridge,3600,Vehicle,C3,3,Dark,6.393336820179907,0.0,0.0,0.8543594527363184
2024-06-09 03:00:00+00:00,2024-06-08,22:00:00,GEN3Bridge,3600,Caffeine 16 mpk,C1,3,Dark,5.115829211394159,0.0,0.0,0.3852410171365395
2024-06-09 03:00:00+00:00,2024-06-08,22:00:00,GEN3Bridge,3600,Caffeine 16 mpk,A2,3,Dark,3.8335011249180417,0.0,0.0,0.2347379767827529
2024-06-09 03:00:00+00:00,2024-06-08,22:00:00,GEN3Bridge,3600,Caffeine 16 mpk,A3,3,Dark,5.293548174971973,0.0,0.0,0.4370398009950249
2024-06-09 03:00:00+00:00,2024-06-08,22:00:00,GEN3Bridge,3600,Caffeine 16 mpk,B3,3,Dark,4.852857835099901,0.0,0.0,0.2748316749585406
2024-06-09 04:00:00+00:00,2024-06-08,23:00:00,GEN3Bridge,3600,Vehicle,A1,3,Dark,4.876617475809622,0.0,0.0,0.45755431177446104
2024-06-09 04:00:00+00:00,2024-06-08,23:00:00,GEN3Bridge,3600,Vehicle,B1,3,Dark,4.5489432439634,0.0,0.0,0.41119637921503593
2024-06-09 04:00:00+00:00,2024-06-08,23:00:00,GEN3Bridge,3600,Vehicle,C2,3,Dark,4.567543106786666,0.0,0.0,0.6703964897733554
2024-06-09 04:00:00+00:00,2024-06-08,23:00:00,GEN3Bridge,3600,Vehicle,C3,3,Dark,6.423679291754738,0.0,0.0,0.82098410724157
2024-06-09 04:00:00+00:00,2024-06-08,23:00:00,GEN3Bridge,3600,Caffeine 16 mpk,C1,3,Dark,4.103458624538178,0.0,0.0,0.29139303482587064
2024-06-09 04:00:00+00:00,2024-06-08,23:00:00,GEN3Bridge,3600,Caffeine 16 mpk,A2,3,Dark,3.8657524837978476,0.0,0.0,0.4388915146489773
2024-06-09 04:00:00+00:00,2024-06-08,23:00:00,GEN3Bridge,3600,Caffeine 16 mpk,A3,3,Dark,5.138936455437883,0.0,0.0,0.7206066887783306
2024-06-09 04:00:00+00:00,2024-06-08,23:00:00,GEN3Bridge,3600,Caffeine 16 mpk,B3,3,Dark,6.954182250262975,0.0,0.0,0.7473908236594803
2024-06-09 05:00:00+00:00,2024-06-09,00:00:00,GEN3Bridge,3600,Vehicle,A1,3,Dark,5.95432578157968,0.0,0.0,0.7086347429519071
2024-06-09 05:00:00+00:00,2024-06-09,00:00:00,GEN3Bridge,3600,Vehicle,B1,3,Dark,5.686014908957685,0.0,0.0,0.6495082918739635
2024-06-09 05:00:00+00:00,2024-06-09,00:00:00,GEN3Bridge,3600,Vehicle,C2,3,Dark,5.0099783959565425,0.0,0.0,0.48686511885019346
2024-06-09 05:00:00+00:00,2024-06-09,00:00:00,GEN3Bridge,3600,Vehicle,C3,3,Dark,4.772723787520589,0.0,0.0,0.3607009397457159
2024-06-09 05:00:00+00:00,2024-06-09,00:00:00,GEN3Bridge,3600,Caffeine 16 mpk,C1,3,Dark,7.15389963287693,0.0,0.0,0.5948453565505804
2024-06-09 05:00:00+00:00,2024-06-09,00:00:00,GEN3Bridge,3600,Caffeine 16 mpk,A2,3,Dark,7.607681425410715,0.0,0.0,0.3997546987285793
2024-06-09 05:00:00+00:00,2024-06-09,00:00:00,GEN3Bridge,3600,Caffeine 16 mpk,A3,3,Dark,3.9689435160919397,0.0,0.0,0.7022974018794914
2024-06-09 05:00:00+00:00,2024-06-09,00:00:00,GEN3Bridge,3600,Caffeine 16 mpk,B3,3,Dark,6.794925716134805,0.0,0.0,1.049339552238806
2024-06-09 06:00:00+00:00,2024-06-09,01:00:00,GEN3Bridge,3600,Vehicle,A1,3,Dark,6.647433424667401,0.0,0.0,0.8019137645107794
2024-06-09 06:00:00+00:00,2024-06-09,01:00:00,GEN3Bridge,3600,Vehicle,B1,3,Dark,6.001387645135571,0.0,0.0,0.6895869264787176
2024-06-09 06:00:00+00:00,2024-06-09,01:00:00,GEN3Bridge,3600,Vehicle,C2,3,Dark,4.535644543169926,0.0,0.0,0.7327951907131012
2024-06-09 06:00:00+00:00,2024-06-09,01:00:00,GEN3Bridge,3600,Vehicle,C3,3,Dark,4.216252001732765,0.0,0.0,0.27892924267551134
2024-06-09 06:00:00+00:00,2024-06-09,01:00:00,GEN3Bridge,3600,Caffeine 16 mpk,C1,3,Dark,4.797978163986072,0.0,0.0,0.4906423438363737
2024-06-09 06:00:00+00:00,2024-06-09,01:00:00,GEN3Bridge,3600,Caffeine 16 mpk,A2,3,Dark,5.992216545973852,0.0,0.0,0.5732737700386955
2024-06-09 06:00:00+00:00,2024-06-09,01:00:00,GEN3Bridge,3600,Caffeine 16 mpk,A3,3,Dark,5.932358917392764,0.0,0.0,0.7252046710889994
2024-06-09 06:00:00+00:00,2024-06-09,01:00:00,GEN3Bridge,3600,Caffeine 16 mpk,B3,3,Dark,5.281415822072062,0.0,0.0,0.457687949143173
2024-06-09 07:00:00+00:00,2024-06-09,02:00:00,GEN3Bridge,3600,Vehicle,A1,3,Dark,4.739079734431683,0.0,0.0,0.46759314538419017
2024-06-09 07:00:00+00:00,2024-06-09,02:00:00,GEN3Bridge,3600,Vehicle,B1,3,Dark,5.68754148389285,0.0,0.0,0.7137479270315091
2024-06-09 07:00:00+00:00,2024-06-09,02:00:00,GEN3Bridge,3600,Vehicle,C2,3,Dark,4.9919721835584285,0.0,0.0,0.61616362631288
2024-06-09 07:00:00+00:00,2024-06-09,02:00:00,GEN3Bridge,3600,Vehicle,C3,3,Dark,4.187193614202121,0.0,0.0,0.3209635157545605
2024-06-09 07:00:00+00:00,2024-06-09,02:00:00,GEN3Bridge,3600,Caffeine 16 mpk,C1,3,Dark,4.245869662068937,0.0,0.0,0.32087990602542843
2024-06-09 07:00:00+00:00,2024-06-09,02:00:00,GEN3Bridge,3600,Caffeine 16 mpk,A2,3,Dark,5.6184713148389696,0.0,0.0,0.38117772249861803
2024-06-09 07:00:00+00:00,2024-06-09,02:00:00,GEN3Bridge,3600,Caffeine 16 mpk,A3,3,Dark,4.025515089867572,0.0,0.0,0.33470467108899943
2024-06-09 07:00:00+00:00,2024-06-09,02:00:00,GEN3Bridge,3600,Caffeine 16 mpk,B3,3,Dark,7.291707801661052,0.0,0.0,0.94508637368712
2024-06-09 08:00:00+00:00,2024-06-09,03:00:00,GEN3Bridge,3600,Vehicle,A1,3,Dark,4.632722138386459,0.0,0.0,0.5215848535102267
2024-06-09 08:00:00+00:00,2024-06-09,03:00:00,GEN3Bridge,3600,Vehicle,B1,3,Dark,5.211245070088974,0.0,0.0,0.4007938087341072
2024-06-09 08:00:00+00:00,2024-06-09,03:00:00,GEN3Bridge,3600,Vehicle,C2,3,Dark,2.885660313336017,0.0,0.0,0.46119568822553897
2024-06-09 08:00:00+00:00,2024-06-09,03:00:00,GEN3Bridge,3600,Vehicle,C3,3,Dark,3.264765704093697,0.0,0.0,0.15780707573244884
2024-06-09 08:00:00+00:00,2024-06-09,03:00:00,GEN3Bridge,3600,Caffeine 16 mpk,C1,3,Dark,5.375163101923861,0.0,0.0,0.3718818407960199
2024-06-09 08:00:00+00:00,2024-06-09,03:00:00,GEN3Bridge,3600,Caffeine 16 mpk,A2,3,Dark,7.1397838422165005,0.0,0.0,0.4768051409618574
2024-06-09 08:00:00+00:00,2024-06-09,03:00:00,GEN3Bridge,3600,Caffeine 16 mpk,A3,3,Dark,5.710529000069616,0.0,0.0,0.7819156992813708
2024-06-09 08:00:00+00:00,2024-06-09,03:00:00,GEN3Bridge,3600,Caffeine 16 mpk,B3,3,Dark,6.496209565633285,0.0,0.0,0.6918359590934218
2024-06-09 09:00:00+00:00,2024-06-09,04:00:00,GEN3Bridge,3600,Vehicle,A1,3,Dark,6.289942644619842,0.0,0.0,0.744785931453842
2024-06-09 09:00:00+00:00,2024-06-09,04:00:00,GEN3Bridge,3600,Vehicle,B1,3,Dark,4.129722835300698,0.0,0.0,0.4422211166390271
2024-06-09 09:00:00+00:00,2024-06-09,04:00:00,GEN3Bridge,3600,Vehicle,C2,3,Dark,5.260912904553694,0.0,0.0,0.7524297954671089
2024-06-09 09:00:00+00:00,2024-06-09,04:00:00,GEN3Bridge,3600,Vehicle,C3,3,Dark,5.142523326104476,0.0,0.0,0.4781334991708126
2024-06-09 09:00:00+00:00,2024-06-09,04:00:00,GEN3Bridge,3600,Caffeine 16 mpk,C1,3,Dark,5.198779237449622,0.0,0.0,0.4973297401879491
2024-06-09 09:00:00+00:00,2024-06-09,04:00:00,GEN3Bridge,3600,Caffeine 16 mpk,A2,3,Dark,2.46446870599817,0.0,0.0,0.02057808181315644
2024-06-09 09:00:00+00:00,2024-06-09,04:00:00,GEN3Bridge,3600,Caffeine 16 mpk,A3,3,Dark,4.348518612906423,0.0,0.0,0.9938904090657822
2024-06-09 09:00:00+00:00,2024-06-09,04:00:00,GEN3Bridge,3600,Caffeine 16 mpk,B3,3,Dark,5.773578511424646,0.0,0.0,1.0690406301824211
2024-06-09 10:00:00+00:00,2024-06-09,05:00:00,GEN3Bridge,3600,Vehicle,A1,3,Dark,5.310758202572249,0.0,0.0,0.7489812050856827
2024-06-09 10:00:00+00:00,2024-06-09,05:00:00,GEN3Bridge,3600,Vehicle,B1,3,Dark,5.314079458429516,0.0,0.0,0.46699461028192374
2024-06-09 10:00:00+00:00,2024-06-09,05:00:00,GEN3Bridge,3600,Vehicle,C2,3,Dark,4.053838639462536,0.0,0.0,0.49405334438916526
2024-06-09 10:00:00+00:00,2024-06-09,05:00:00,GEN3Bridge,3600,Vehicle,C3,3,Dark,6.28338453195093,0.0,0.0,0.6013876451077944
2024-06-09 10:00:00+00:00,2024-06-09,05:00:00,GEN3Bridge,3600,Caffeine 16 mpk,C1,3,Dark,3.6223313617395503,0.0,0.0,0.2008235212824765
2024-06-09 10:00:00+00:00,2024-06-09,05:00:00,GEN3Bridge,3600,Caffeine 16 mpk,A2,3,Dark,4.283340820124066,0.0,0.0,0.3915413211719182
2024-06-09 10:00:00+00:00,2024-06-09,05:00:00,GEN3Bridge,3600,Caffeine 16 mpk,A3,3,Dark,3.22933857033955,0.0,0.0,0.6933641514648978
2024-06-09 10:00:00+00:00,2024-06-09,05:00:00,GEN3Bridge,3600,Caffeine 16 mpk,B3,3,Dark,3.165532383382181,0.0,0.0,0.5716824212271974
2024-06-09 11:00:00+00:00,2024-06-09,06:00:00,GEN3Bridge,3600,Vehicle,A1,3,Light,4.1065316249026065,0.0,0.0,0.3517794361525705
2024-06-09 11:00:00+00:00,2024-06-09,06:00:00,GEN3Bridge,3600,Vehicle,B1,3,Light,3.1079807540684157,0.0,0.0,0.3472486180210061
2024-06-09 11:00:00+00:00,2024-06-09,06:00:00,GEN3Bridge,3600,Vehicle,C2,3,Light,4.830636932170606,0.0,0.0,0.5031553344389165
2024-06-09 11:00:00+00:00,2024-06-09,06:00:00,GEN3Bridge,3600,Vehicle,C3,3,Light,4.904800761542327,0.0,0.0,0.2806661138750691
2024-06-09 11:00:00+00:00,2024-06-09,06:00:00,GEN3Bridge,3600,Caffeine 16 mpk,C1,3,Light,2.3068874121515286,0.0,0.0,0.06814994472084024
2024-06-09 11:00:00+00:00,2024-06-09,06:00:00,GEN3Bridge,3600,Caffeine 16 mpk,A2,3,Light,12.4397432749363,0.0,0.0,0.827143864013267
2024-06-09 11:00:00+00:00,2024-06-09,06:00:00,GEN3Bridge,3600,Caffeine 16 mpk,A3,3,Light,5.835656270025426,0.0,0.0,1.0804107241569927
2024-06-09 11:00:00+00:00,2024-06-09,06:00:00,GEN3Bridge,3600,Caffeine 16 mpk,B3,3,Light,5.029905387134582,0.0,0.0,0.8160793255942509
2024-06-09 12:00:00+00:00,2024-06-09,07:00:00,GEN3Bridge,3600,Vehicle,A1,3,Light,2.3202545985697123,0.0,0.0,0.33694762299613046
2024-06-09 12:00:00+00:00,2024-06-09,07:00:00,GEN3Bridge,3600,Vehicle,B1,3,Light,2.431212574107045,0.0,0.0,0.062110972913211715
2024-06-09 12:00:00+00:00,2024-06-09,07:00:00,GEN3Bridge,3600,Vehicle,C2,3,Light,5.902059110370667,0.0,0.0,0.7046276948590382
2024-06-09 12:00:00+00:00,2024-06-09,07:00:00,GEN3Bridge,3600,Vehicle,C3,3,Light,3.2215031696459024,0.0,0.0,0.1520276395798784
2024-06-09 12:00:00+00:00,2024-06-09,07:00:00,GEN3Bridge,3600,Caffeine 16 mpk,C1,3,Light,1.260934651695345,0.0,0.0,0.0013092868988391377
2024-06-09 12:00:00+00:00,2024-06-09,07:00:00,GEN3Bridge,3600,Caffeine 16 mpk,A2,3,Light,8.621226361922814,0.0,0.0,0.6389300718629076
2024-06-09 12:00:00+00:00,2024-06-09,07:00:00,GEN3Bridge,3600,Caffeine 16 mpk,A3,3,Light,2.7862497511513515,0.0,0.0,0.5701242399115533
2024-06-09 12:00:00+00:00,2024-06-09,07:00:00,GEN3Bridge,3600,Caffeine 16 mpk,B3,3,Light,3.192344379149123,0.0,0.0,0.9738200663349917
2024-06-09 13:00:00+00:00,2024-06-09,08:00:00,GEN3Bridge,3600,Vehicle,A1,3,Light,0.4831325820265444,0.0,0.0,0.018789662797125486
2024-06-09 13:00:00+00:00,2024-06-09,08:00:00,GEN3Bridge,3600,Vehicle,B1,3,Light,4.3152877095791995,0.0,0.0,0.35394306246545054
2024-06-09 13:00:00+00:00,2024-06-09,08:00:00,GEN3Bridge,3600,Vehicle,C2,3,Light,3.0091380897478825,0.0,0.0,0.0457055002763958
2024-06-09 13:00:00+00:00,2024-06-09,08:00:00,GEN3Bridge,3600,Vehicle,C3,3,Light,3.9911863735227793,0.0,0.0,0.1561644555002764
2024-06-09 13:00:00+00:00,2024-06-09,08:00:00,GEN3Bridge,3600,Caffeine 16 mpk,C1,3,Light,4.570485172528002,0.0,0.0,0.21093117744610282
2024-06-09 13:00:00+00:00,2024-06-09,08:00:00,GEN3Bridge,3600,Caffeine 16 mpk,A2,3,Light,11.955065224705308,0.0,0.0,0.7588926202321725
2024-06-09 13:00:00+00:00,2024-06-09,08:00:00,GEN3Bridge,3600,Caffeine 16 mpk,A3,3,Light,3.9589462361278867,0.0,0.0,0.6251814538419016
2024-06-09 13:00:00+00:00,2024-06-09,08:00:00,GEN3Bridge,3600,Caffeine 16 mpk,B3,3,Light,2.952449894079368,0.0,0.0,0.9984595080154781
2024-06-09 14:00:00+00:00,2024-06-09,09:00:00,GEN3Bridge,3600,Vehicle,A1,3,Light,1.3150859347225243,0.0,0.0,0.14226492537313432
2024-06-09 14:00:00+00:00,2024-06-09,09:00:00,GEN3Bridge,3600,Vehicle,B1,3,Light,3.473346757110705,0.0,0.0,0.08546849087893864
2024-06-09 14:00:00+00:00,2024-06-09,09:00:00,GEN3Bridge,3600,Vehicle,C2,3,Light,4.309261593181783,0.0,0.0,0.36587893864013266
2024-06-09 14:00:00+00:00,2024-06-09,09:00:00,GEN3Bridge,3600,Vehicle,C3,3,Light,3.2299713178420704,0.0,0.0,0.11964787175234935
